new_sampleid	sa.qc.callRate	sa.qc.dpMean	sa.qc.dpStDev	sa.qc.gqStDev	sa.hetStats.stdev	sa.qc.rHetHomVar	sa.qc.rTiTv	sa.qc.nSingleton	sa.qc.nSNP	sa.qc.nInsertion	sa.qc.nDeletion	sa.imputesex.Fstat	call_rate	f_stat	passes_qc1	passes_qc2
736bcb9a-c977-49ed-b539-7f830b8b2e60	0.998436637852	31.8830247766	10.226753277	15.8428773422	0.494422385465	1.56061908856	3.97596153846	0	8280	2	1	-0.020650020833	0.95665	-0.016784	FALSE	TRUE
74005146-74b3-4628-89e4-0ea6beadd67c	0.998804487769	35.2760335144	10.0357452086	13.0788639789	0.465371868997	1.47501982554	4.07536231884	1	8755	10	0	-0.0140052371598	0.9565	-0.0098557	FALSE	TRUE
7450b7e9-f3ab-471d-a190-870fe89b9546	0.999264300166	38.0250322106	10.1513540964	9.84757598978	0.441778221248	1.39581719597	3.95138496326	0	8759	6	3	0.0625684460934	0.95798	0.065854	FALSE	TRUE
74964f01-2628-4e5c-923a-9e0cc9e43a1e	0.998804487769	31.9541478685	9.98391656454	16.7688587493	0.443073026932	1.63217905405	4.09300947867	2	8597	4	0	0.995101423975	0.99675	0.99273	TRUE	TRUE
7678fd0a-faab-4a3f-9ecb-4e4625229e36	0.999816075041	35.0199595291	11.6547268957	11.7048309772	0.457244040075	1.59863072315	4.00834326579	1	8404	4	2	0.995101423975	0.99594	0.99516	FALSE	TRUE
768387e9-1781-45af-8b06-7c478da777c5	0.999356262645	36.618754026	10.2598048723	12.2605462138	0.453579507691	1.51089108911	4.07912844037	0	8858	8	1	0.0699112519987	0.95879	0.070694	FALSE	TRUE
76d71a0a-e49a-4334-b4f4-259bff929658	0.998252712893	32.8023030861	12.5954805433	14.4814236228	0.507990592673	1.49654611946	4.02865497076	0	8599	6	0	0.995098840713	0.99638	0.99273	FALSE	TRUE
7708cc31-0c8a-497a-9c7a-2c2a568fc484	0.999356262645	36.7197938714	9.4119339669	10.2259407175	0.475838995342	1.62944162437	3.92705341758	0	8578	3	0	0.995104796063	0.99712	0.99516	TRUE	TRUE
77bae030-e536-4e1f-8a9e-f710e269b212	0.999448225124	41.4730401178	11.402678646	9.93990695029	0.42747200076	1.56357532522	4.22461538462	0	8490	5	0	-0.0182024188646	0.96093	-0.014008	FALSE	TRUE
79b6538f-4727-4237-966d-95ebfaeb69ab	0.998436637852	36.8918669982	9.2978660634	10.7009796709	0.431351782746	1.51881505204	4.05057471264	0	8788	2	1	0.992643132719	0.99668	0.99273	TRUE	TRUE
79db023f-7a02-4dbb-9fd8-7c49d904966c	0.997057200662	33.2103855377	12.3723480538	12.7767361851	0.44591340094	1.54702657107	4.10133495146	0	8407	4	0	0.995102643054	0.99579	0.99516	FALSE	TRUE
7a1c15ed-f590-45a1-af8b-42de54230a5a	0.998896450248	31.1678328116	8.86402239921	16.5363330831	0.488555295506	1.46024941543	4.00902934537	0	8876	5	1	0.0552256401882	0.95798	0.056173	TRUE	TRUE
7a927c55-07f3-4a58-a7af-49b6febb5859	0.99862056281	35.5321852841	9.26485338105	11.962649438	0.466594726447	1.15882561019	3.94789356984	1	8926	4	2	0.995101423975	0.99601	0.99515	TRUE	TRUE
7b05bbf0-d9fc-4636-ab33-e6a074dd28b5	0.999264300166	34.0843916805	13.5427132159	15.634878883	0.443264633286	1.51644736842	4.20853658537	0	8542	8	2	0.997552398032	0.99852	0.99274	FALSE	TRUE
7b660932-64e4-49d1-ad72-e6eb2cc7003b	0.998988412728	35.6972291264	10.0542081626	12.3294858865	0.409590678541	1.48142098816	4.0956937799	0	8520	8	1	0.032531235077	0.95768	0.033735	FALSE	TRUE
7c6154b2-32b8-48c6-988f-32b0772e00e3	0.998896450248	36.543270116	10.1098603678	11.4131228966	0.396709600958	1.45469255663	3.94499131442	1	8540	1	0	0.992657194095	0.99749	0.99274	FALSE	TRUE
7d5f3af3-7c0d-40d5-bea4-42751876bcbc	0.998804487769	50.0706196483	11.684055645	6.98743135384	0.353626004657	1.49463647199	3.95936794582	0	8788	9	1	0.992657194095	0.99402	0.99274	FALSE	TRUE
7d830780-b98e-4072-8054-2b266b6b67b9	0.999172337686	42.638564197	10.5983598554	8.02865349401	0.440889416644	1.41773132017	4.12195121951	0	8820	7	2	0.992643190618	0.99734	0.99272	FALSE	TRUE
7da32650-6caf-436f-ab8f-1e4658cdb7e6	0.99871252529	48.4131675875	11.5550691922	6.92066221981	0.353734383181	1.51384364821	3.90392268334	0	8626	4	1	0.060120844125	0.95702	0.065854	FALSE	TRUE
7eb77bf0-3188-4ba4-8dfc-f008bd40f4c2	0.999172337686	32.5210308329	11.2620603431	14.7352407401	0.479249417659	1.28819829819	4.0254813137	2	8875	9	4	0.992652135963	0.99756	0.99031	FALSE	TRUE
7f0bbb22-65de-4bd6-9baa-28bd5a4b75a6	0.998068787935	34.2171749747	13.8011009626	13.7106767708	0.489236948468	1.51674836601	4.11957168352	1	8606	2	1	0.997549982177	0.99631	0.99273	FALSE	TRUE
7f0ce1d1-9e73-475f-b55b-c77439b342ed	0.998344675372	40.6220523213	10.4888977022	9.14814623529	0.427137448002	1.38841698842	4.0062821245	0	8766	12	0	0.992657194095	0.99682	0.99274	FALSE	TRUE
7f23ba88-19dd-4ae1-a3c2-7c7370c9dccb	0.998988412728	42.6771610052	9.48374095525	7.67493108351	0.350913044336	1.56135344476	4.15829887773	0	8733	3	0	0.995100111718	0.99513	0.99515	TRUE	TRUE
7f4d456a-29fb-409f-b0d0-597635a284b6	0.999080375207	39.7293814433	13.095640532	8.83233681885	0.438225518816	1.53484536082	4.10733452594	0	8565	7	1	0.995102643054	0.99742	0.99274	FALSE	TRUE
7f6b7b48-4b66-42f2-908e-e02f01fd9f90	0.99862056281	36.5149645455	10.1477178777	11.7531756667	0.423263578743	1.45852713178	3.93798449612	0	8918	6	0	0.992657194095	0.99638	0.99274	FALSE	TRUE
7f7ca5ad-53bb-48b8-b1af-ebef8441ae24	0.998436637852	35.0894353873	9.81484739867	13.3010089965	0.466179458037	1.38485680659	4.09391612522	0	8624	2	2	0.0527780382197	0.95724	0.053753	TRUE	TRUE
8035a218-48c5-4fa0-b6c6-704a9b494aac	0.998804487769	35.1943651597	9.98838610712	11.9826201055	0.412503558429	1.55279503106	3.99417588818	0	8575	5	2	0.995101423975	0.99527	0.99516	TRUE	TRUE
80823148-d397-4c57-9bae-a0406cf15828	0.999172337686	41.0484123332	10.8761785366	10.1527359597	0.426672406787	1.38811728395	4.1219369895	0	8779	2	1	0.0478828342829	0.95768	0.051333	FALSE	TRUE
809a081d-47a7-4b20-a921-e445bf18b51f	0.999172337686	42.9019788311	12.4912509002	7.80193837636	0.435281383351	1.48470401271	4.03216542217	0	8761	11	1	0.997552398032	0.99815	0.99758	FALSE	TRUE
81bd880e-7c9e-4aca-9aed-f57767456912	0.998436637852	43.6129685917	11.8829671684	7.45284727403	0.443608945677	1.56838656839	4.08825248393	0	8706	8	0	0.995101423975	0.99646	0.99031	FALSE	TRUE
82ab902d-2664-4fbe-b92e-7c91faa1c871	0.99871252529	41.1854511971	12.2417428152	8.13441004552	0.442803039372	1.49136892814	4.06647230321	0	8689	8	1	0.995104796063	0.99557	0.99516	FALSE	TRUE
83e43f4d-c3c8-4330-838b-ca86dc9f7c89	0.998804487769	35.4378970629	12.5229312233	14.5577804815	0.437826145135	1.49374243036	4.14634146341	1	8651	4	1	0.995100483894	0.99697	0.99273	FALSE	TRUE
85db9089-92f0-4bfe-9984-d8ae11e97821	0.997057200662	38.7158273381	10.4252748303	11.3365045831	0.409302205575	1.48687818253	3.94605116796	0	8893	8	2	-0.0654402854215	0.95539	-0.065555	FALSE	TRUE
863fbcb8-ec6a-4b00-a872-f2b9c6c50d59	0.997517013059	36.4381856735	12.9429477023	10.1671821611	0.424361182114	1.51173139159	4.1209439528	0	8680	0	1	0.995104796063	0.99586	0.9879	FALSE	TRUE
8718f153-ee53-4576-88c9-d963eecbffd9	0.999172337686	33.7302346986	9.49227562977	13.3056966915	0.486992008518	1.60995850622	4.08421052632	1	8694	7	0	0.995101423975	0.99719	0.99516	TRUE	TRUE
87666190-d468-497f-8a65-c74321998337	0.99871252529	40.4099447514	11.9301331886	10.9823686777	0.376740418163	1.43284757779	3.94044242768	0	8710	7	1	0.0888648593637	0.95665	0.09157	FALSE	TRUE
87c89e90-a365-490b-9e8e-22be74eb4870	0.99862056281	39.7251128097	10.2219429136	9.58549284389	0.482659530803	1.58161113454	4.16747868453	0	8485	7	0	0.992652135963	0.99668	0.99273	FALSE	TRUE
888f7c10-3706-466f-add8-1e8bd2e491d1	0.99871252529	38.2807550645	10.6809109159	11.5467670506	0.436581428034	1.5677104514	3.95984162896	0	8769	4	0	0.9804056959	0.99638	0.98063	FALSE	TRUE
88aafa42-e99d-4700-b9cd-0077ed6d0373	0.99871252529	88.2217311234	17.069056123	4.66721364372	0.310668364809	1.51339464214	4.01541976014	1	8782	4	1	0.0307496205039	0.95547	0.041351	FALSE	TRUE
89fece0b-1376-41a1-ae1b-49204a275878	0.99862056281	24.1874942444	8.28744053746	20.3075444966	0.602082591387	1.32154696133	4.01614699332	2	9009	10	3	0.194738952388	0.95635	0.19049	TRUE	TRUE
8a447fa3-d245-4a4f-8ed7-382867170f03	0.998988412728	37.5202982601	9.41138544699	10.7138116501	0.403998572188	1.44617784711	3.93296089385	0	8830	6	1	-0.020650020833	0.95761	-0.014008	TRUE	TRUE
8a6ddc39-7a2b-4718-8da8-f7abd6f5d73c	0.999540187603	35.5574569878	12.2379096957	11.175611137	0.438668301174	1.484	4.03939745075	0	8698	12	2	0.995104796063	0.99845	0.99274	FALSE	TRUE
8c598497-5783-4571-8b8d-2f5dfd443d05	0.99862056281	36.0405193848	10.417865655	12.7460373561	0.437790105718	1.42495126706	3.9281302639	0	8777	7	1	0.995101423975	0.9966	0.99516	FALSE	TRUE
8dfc98f7-24f4-4630-b61c-38e1c9892282	0.999540187603	42.3496181801	9.40012044189	7.29806763897	0.361792498621	1.56974789916	4.06622911695	0	8491	4	1	0.997552398032	0.99712	0.99758	TRUE	TRUE
8f549c8f-7cf2-41e5-a4ef-0bdf7c717f09	0.998988412728	34.7527386541	11.4645162818	11.6993319323	0.523211703225	1.53601609658	4.05587557604	1	8777	8	2	0.995104796063	0.99742	0.99516	FALSE	TRUE
8f88a550-9602-4156-9c5a-86e96abcdad7	0.996597388266	35.2318907447	10.5251175277	15.3532345719	0.547429814615	1.51982378855	4.01426940639	0	8785	4	1	0.111520485462	0.95495	0.10699	FALSE	TRUE
9058646c-91c2-41ea-9a79-4afee8b353bd	0.999724112562	33.3390672431	10.0136977207	14.7022354845	0.463453797729	1.53592314119	4.08533653846	0	8462	2	2	0.995104796063	0.99564	0.99516	FALSE	TRUE
90f5212b-08d8-4f96-a4cd-b87be100b083	0.999448225124	37.4317261686	9.82203784277	10.7986971548	0.408564028301	1.52564102564	3.98696145125	0	8797	3	1	0.997552398032	0.9969	0.99757	TRUE	TRUE
9437fc63-678c-49a8-9249-b570524c376f	0.997976825455	41.6049576115	12.7401930414	7.43412119977	0.467752002431	1.4644549763	3.93247045582	0	8765	7	0	0.995104796063	0.99727	0.99274	FALSE	TRUE
95ce7305-5223-418f-8032-16e57f5b0753	0.999356262645	44.2720161958	12.1768883518	7.51748325087	0.39972213924	1.47172795571	4.05244956772	1	8766	12	3	0.0845968638093	0.95783	0.085214	FALSE	TRUE
97669f14-a837-4237-a0bb-536ccca97495	0.998804487769	48.9489918055	12.3521799849	7.250853489	0.391850806244	1.52850356295	3.91390728477	0	8904	8	1	0.995104796063	0.99764	0.99516	FALSE	TRUE
9810ab64-c692-4b1d-a379-a8f2b78d9102	0.999264300166	34.8703294681	13.0695455827	11.2059386949	0.513893932684	1.42256809339	4.08444187392	0	8791	2	3	0.995104796063	0.99786	0.99516	FALSE	TRUE
984c730d-fe11-4379-855e-cf8748963eff	0.997700938017	35.0803760715	11.2325238829	11.1691498051	0.427210953122	1.51991869919	3.89423076923	1	8653	6	1	0.995104796063	0.99527	0.99032	FALSE	TRUE
98ffb85d-980c-44ed-8074-5c3306103007	0.999816075041	37.5588668138	10.1100107993	11.0540369598	0.425692671369	1.47504025765	3.99074609601	0	8629	2	2	0.987761990158	0.99808	0.9879	FALSE	TRUE
994329d8-ff2c-40a5-9613-a4c5d43398c1	0.999632150083	34.858325667	10.4685792701	13.8058062273	0.411977951274	1.53836582331	4.12132132132	1	8527	4	2	0.0454352323145	0.95783	0.051333	FALSE	TRUE
994ede7d-a5fa-4691-80dc-0be184d2bad5	0.998988412728	33.2986283715	12.5970384189	12.8703248638	0.47524818341	1.49839098954	3.91016949153	0	8691	6	2	0.990209592126	0.99852	0.99032	FALSE	TRUE
9960814e-a09e-4443-90f5-0abec4fc793b	0.998252712893	35.4587747582	12.6541250894	19.0916282908	0.573310857564	1.44697564808	3.92363840539	0	8769	5	3	0.953463527763	0.9952	0.95397	FALSE	TRUE
9a48d88a-67c0-4d42-a558-a8e1190076a7	0.99871252529	31.0341620626	9.7381950345	16.5815020703	0.470858205145	1.03419654714	4.09821428571	6	9136	5	0	0.180053340578	0.95709	0.18176	TRUE	TRUE
9a915639-5674-43e9-8688-8ebbb9902c1e	0.999632150083	44.5651333947	12.5831745605	5.68297698224	0.408339093528	1.54107883817	4.08288610614	0	8524	9	1	0.997549401083	0.99786	0.99515	FALSE	TRUE
9b2c8794-4ad0-4d94-9432-4c5a644fc94c	0.99862056281	30.3945114651	11.7375210263	15.5241309229	0.453212990519	1.5411237785	4.17878426698	0	8690	7	1	0.995104796063	0.99668	0.99274	FALSE	TRUE
9b61c316-9467-4f01-aec9-2d11f563354a	0.999080375207	44.7130891016	9.57539600466	11.179058803	0.398512961268	1.57700377675	4.10425404434	0	8519	7	0	0.963260679813	0.9955	0.96366	TRUE	TRUE
9c44a561-d8b6-415c-8226-90133f14777b	0.998804487769	30.7178896971	10.7011604128	18.6889336134	0.481417829936	1.48669050457	3.94475760992	0	8772	5	0	0.094387271683	0.95717	0.097315	FALSE	TRUE
9f465649-9acb-4486-b322-1a130ce353bd	0.9973330881	44.5687413555	9.30646202579	7.01702367663	0.39321191044	1.46123417722	3.99314677327	0	8743	6	3	0.997552398032	0.99601	0.99758	TRUE	TRUE
9ff2ebef-54af-4f40-8a3e-324dd4ab860b	0.997976825455	40.4844268338	10.9557396597	11.3062081701	0.413290902756	1.55637860082	3.96379310345	0	8637	5	1	0.997549571791	0.9949	0.99758	FALSE	TRUE
a12d5ea4-4d5e-4c13-a3cf-efec7fd97b66	0.99862056281	41.4641311355	10.3391996572	8.38572835553	0.398084994795	1.39597834493	3.90061418202	0	8777	3	2	0.995104796063	0.99623	0.99515	FALSE	TRUE
a19f91f7-9380-4101-ac61-6a46ee3f28bf	0.998068787935	41.2832396572	12.5831073856	7.97224483861	0.372830151184	1.39649805447	4.02534562212	0	8724	6	2	0.995100228269	0.99564	0.99273	FALSE	TRUE
a59c753c-6d53-470f-8f35-1b85fb7f5448	0.998896450248	46.3684404345	11.0279081425	7.40302454379	0.382164641497	1.42998027613	4.08007013442	0	8692	2	1	-0.0133072149277	0.95702	-0.014008	FALSE	TRUE
a62fb8e3-a235-4ca0-891e-eb884ab22e15	0.998896450248	34.6255754005	10.0544009824	12.8376463843	0.43099382443	1.66778805719	4.00631458094	0	8721	2	0	0.992657194095	0.99586	0.99274	FALSE	TRUE
a63ce25c-1a89-45c2-8087-e921c0967245	0.999172337686	30.3217671422	12.0253953634	16.9262239338	0.533963377305	1.51924619086	4.07291666667	0	8766	11	2	0.0685263904997	0.95761	0.069326	FALSE	TRUE
a68087c8-11fe-4d0d-8258-70d42784958a	0.998528600331	35.4836065574	11.5474530182	16.3487914849	0.493996609495	1.26612001491	3.96260623229	0	8759	3	3	0.19229135042	0.95695	0.1917	FALSE	TRUE
a6b558da-ab2d-4e92-a029-6544fb98653b	0.998896450248	26.509574664	17.4239397264	25.8718212278	0.696477712583	1.34965831435	4.03830760435	0	8812	9	3	0.995093836293	0.99668	0.9903	FALSE	TRUE
a749d2fa-bfb6-4ffb-83f9-3328ec2e92b7	0.998160750414	34.9758614336	10.1459665462	12.9014002231	0.532066241464	1.33296172427	4.00726256983	2	8963	6	1	0.995101423975	0.99623	0.99273	FALSE	TRUE
a7573dd3-6538-4d43-a375-64aaf4d6d4ba	0.998068787935	40.9317239473	9.99277545832	8.42984797035	0.366555057706	1.18882602546	4.00166481687	0	9013	5	3	0.995104796063	0.99675	0.99516	TRUE	TRUE
a7dd8557-b302-46fe-9701-bf0675e78532	0.999540187603	44.9741466556	12.5726437693	6.64570121401	0.40813274556	1.6163469558	3.98102357677	0	8662	8	2	0.992652750062	0.99749	0.98547	FALSE	TRUE
a873e1ce-30a4-4354-a2b5-9b08f2387925	0.999540187603	31.4079492134	8.84417579566	16.7967412757	0.510857798206	1.53887733888	4.06551518761	1	8505	7	0	0.970628776379	0.9955	0.97094	TRUE	TRUE
a8bb8c75-6f9a-4aee-8680-68c3ca566800	0.997976825455	32.3851824548	13.384617491	15.0805556226	0.496881738678	1.52941176471	4.08957845433	1	8693	9	0	0.995101423975	0.9966	0.99273	FALSE	TRUE
a9a3ade0-20c3-47de-85d4-98d5d02b9a8d	0.997425050579	38.1205974553	10.7738314144	12.6864280503	0.427482030301	1.25231316726	4.01923076923	4	9135	3	1	0.214319768136	0.95702	0.2159	FALSE	FALSE
a9e541a8-2c10-4101-b25f-0424a2100abe	0.999264300166	42.2108605614	11.7360600391	9.64353499132	0.49505206328	1.57943925234	3.94940978078	0	8805	5	0	0.995104796063	0.99498	0.99515	FALSE	TRUE
aa2aef5d-1546-4e62-a33a-ec114de0494b	0.999080375207	37.7841494845	9.89382529422	10.6569018569	0.46763397677	1.46976552859	3.92294220665	0	8433	2	2	0.0227340830272	0.95754	0.024048	TRUE	TRUE
aa5162f2-f7de-4827-b5d5-c859bb4f091c	0.997884862976	37.3366509999	9.23125325561	11.2247832765	0.448585276621	1.48541009464	4.09630911188	1	8837	3	0	-0.0500212444541	0.95569	-0.045798	TRUE	TRUE
aade06cd-6cb6-4fea-8682-42e1dbe21aed	0.998252712893	37.2269000461	22.5781495468	26.8614041318	0.618941082891	1.4505896706	3.99823113208	0	8477	8	1	0.0253090764314	0.95599	0.031146	FALSE	TRUE
ab3342b3-cc3e-46bb-b5d7-e31baba698c3	0.998344675372	41.4595615328	12.5556397924	8.31786409911	0.421447006908	1.40386847195	3.92380952381	1	8789	10	3	0.995102643054	0.99734	0.98789	FALSE	TRUE
ab9bb8b5-106e-4347-8fe0-e0acfd374819	0.999448225124	33.6408722856	10.768412878	16.2852500708	0.476171316808	1.46613545817	3.95895096921	0	8698	1	1	0.992657194095	0.99623	0.99274	FALSE	TRUE
ac6ea732-5186-4919-bd30-96621ab60ef3	0.999448225124	31.8864556496	10.0177606646	14.980463356	0.48984970246	2.36025768087	4.04300458716	4	8795	6	0	0.00872120278811	0.95731	0.010192	FALSE	TRUE
adc4c5ff-367a-498b-8801-ff5c8f076062	0.999356262645	37.1426336615	13.3618610875	11.471910619	0.509456716904	1.47885075818	4.00517241379	1	8709	9	0	0.995095770441	0.99513	0.99514	FALSE	TRUE
adff299d-a2b6-449c-b5b7-be68fda8122d	0.99871252529	42.5123388582	11.2217123245	8.73056763099	0.41205955213	1.64870423694	3.96526610644	1	8863	7	1	0.0185116106618	0.95717	0.017452	FALSE	TRUE
afea13b2-f560-43f4-a905-5dc9f96ce71d	0.998988412728	30.8720427138	11.6063424024	16.3651195929	0.486462390243	1.52224919094	4.08177570093	0	8700	8	1	0.995101423975	0.99719	0.99516	FALSE	TRUE
affbd100-edd0-4714-a554-d3b453ec5bf9	0.998528600331	38.5661263584	10.3183487172	15.3257322791	0.413849170442	1.48594059406	3.97511312217	2	8796	6	1	0.013616406725	0.95731	0.019872	FALSE	TRUE
afff72a5-476f-43c5-9c2e-0dacddb132bf	0.998068787935	35.831014466	10.4971161815	12.6459502646	0.411056140133	1.41030534351	4.05949008499	0	8930	5	2	0.0202847950147	0.95591	0.026163	FALSE	TRUE
b00ba759-7c1e-4d19-8f2a-f2c36b017e37	0.998988412728	56.9940163859	12.903841433	10.1280114911	0.489198058514	1.61358024691	4.07634470792	0	8777	5	0	0.919229135042	0.99498	0.92012	FALSE	TRUE
b0d87dca-2516-45df-a2da-fe170494cfa1	0.999356262645	36.481457624	8.72508356711	11.6587897163	0.47803444956	1.55049261084	4.15563506261	0	8646	2	2	0.977956407888	0.99542	0.97819	TRUE	TRUE
b14d45cf-26a7-4f3b-a2c0-8be673251fe3	0.99862056281	36.2956073303	10.0025740332	11.4338314612	0.485311625813	1.60849056604	3.97127371274	5	9172	6	3	0.0748064559356	0.95768	0.075534	FALSE	TRUE
b1749027-5f47-4303-9fdd-2c237195a13c	0.999172337686	47.2178554993	11.844332145	7.87697484106	0.40497447765	1.54008097166	4.10695499708	0	8738	6	1	0.995101423975	0.99631	0.99515	FALSE	TRUE
b177027c-4141-4e11-8781-6960d2663624	0.998896450248	44.4018596943	10.1386851745	7.53099822113	0.552052330128	1.5150541951	3.9948630137	0	8751	6	0	0.997552398032	0.99749	0.99758	FALSE	TRUE
b1c4b60e-4214-4fe4-bc86-20f1377c44ed	0.998988412728	29.8992911719	8.82876797366	16.4481860092	0.47676180171	1.50452302632	4.15054413543	1	8519	3	1	0.997544723546	0.99675	0.99757	TRUE	TRUE
b1d0b5ef-c647-4113-ac98-6cbfa6cb383e	0.999080375207	37.4678755523	10.3761756461	11.1337437702	0.446478487517	1.52276357827	4.05447247706	0	8815	8	1	0.99020284795	0.99653	0.99031	FALSE	TRUE
b1fb45c0-bae6-4ad7-90f7-84a352c29ca2	0.997792900497	29.1322580645	9.9386839511	19.3177310563	0.487112624497	1.36947487722	4.05442176871	0	8916	5	0	0.975523980316	0.99535	0.97338	TRUE	TRUE
b3845586-a81c-4123-80b7-9392453ae9b9	0.999632150083	29.7880404784	8.51794817702	16.6086451901	0.511581454802	1.50080450523	4.11045828437	0	8698	7	0	-0.0287009652346	0.95768	-0.024386	TRUE	TRUE
b3f84d16-b972-4c65-963b-dca68c371598	0.999540187603	44.4350906247	12.3995622885	9.7287960108	0.486820498183	1.61392405063	4.00526315789	0	8559	6	0	0.0478828342829	0.95842	0.056173	FALSE	TRUE
b4349ecd-c53b-4b92-9712-44154589a4c8	0.999172337686	33.3088817303	12.1122203009	14.8962520958	0.481171256712	1.47156783103	4.0347672363	0	8544	4	0	0.995104796063	0.99756	0.99516	FALSE	TRUE
b5711b60-38e8-427a-bf58-e723555c3636	0.999172337686	44.285135757	9.7685250607	7.56034151021	0.425743879524	1.47744213417	4.00169395822	2	8858	4	2	0.990209592126	0.99586	0.99031	TRUE	TRUE
b6ac136b-b0cf-4d2f-aa6f-5a1ad18a1e25	0.999448225124	43.2241442768	12.5230004973	30.0566628896	2.37257405224	3.12123039807	4.01359338061	1	8483	9	1	-0.138134915317	0.99638	-0.14227	FALSE	TRUE
b70fdd53-433e-48cd-8459-f78e615becc9	0.999540187603	42.3091360751	9.85244576398	8.60270189335	0.395398688579	1.44168336673	4.02634660422	0	8585	3	1	0.992657194095	0.99764	0.99274	TRUE	TRUE
b7474f8e-dfb7-4ae8-a996-381dc10518b3	0.999448225124	44.6423444976	10.7325913044	6.89884500654	0.358367808145	1.50341228422	4.10298420129	1	8721	6	1	0.0968348736514	0.95768	0.10457	FALSE	TRUE
b7bd8f2a-a21a-4e64-a927-ae79f1f4c719	0.998988412728	32.8417564209	11.1391861148	16.797000608	0.525558059819	1.47958366693	3.99424956872	1	8685	8	1	0.0620010912358	0.95791	0.062873	FALSE	TRUE
b7be9447-ff2d-44cb-95a2-056340537272	0.998252712893	47.2078304929	11.2958666695	7.10617535073	0.353702951056	1.44453094589	4.01019830028	1	8843	7	0	0.0478828342829	0.95687	0.053753	FALSE	TRUE
